Year,Month,Day,Rank,Title,Principal,Collaborator,Peak_position,Weeks_in_chart,Hot,Weight,Gen_Principal,Gen_Collaborator,Principal_Sex,Collaborator_Sex
2013,6,8,2,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,8,1,0.106813,Spanish Pop,Spanish Pop,0,1.0
2013,6,8,3,Hips Don't Lie,Shakira,Wyclef Jean,1,8,1,0.002753,Spanish Pop,Spanish Pop,0,1.0
2013,6,8,4,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,8,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2013,6,8,5,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,8,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,6,8,6,Loba,Shakira,Shakira,5,8,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2013,6,8,7,Vivir Mi Vida,Marc Anthony,Marc Anthony,7,4,1,0.006293,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,8,8,Damaso,Gerardo Ortiz,Gerardo Ortiz,7,7,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,6,8,9,"Suerte [Whenever, Wherever]",Shakira,Shakira,8,8,0,0.003563,Spanish Pop,Spanish Pop,0,0.0
2013,6,8,10,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,8,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,6,8,10,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,8,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,6,8,11,Incondicional,Prince Royce,Prince Royce,11,8,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,8,12,Loca,Shakira,El Cata,5,8,1,0.024082,Spanish Pop,Spanish Pop,0,1.0
2013,6,8,13,Junto Al Amanecer,J Alvarez,J Alvarez,13,6,0,0.022807,Reggaeton,Reggaeton,1,1.0
2013,6,8,14,Limbo,Daddy Yankee,Daddy Yankee,12,8,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,6,8,15,Debate de 4,Romeo Santos,"Anthony ""El Mayimbe"" Santos",15,7,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,8,15,Debate de 4,Romeo Santos,Raulin Rodriguez,15,7,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,8,15,Debate de 4,Romeo Santos,Luis Varges,15,7,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,8,16,More,Zion,Ken-Y,16,5,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,6,8,16,More,Zion,Jory,16,5,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,6,8,17,El Amor Que Perdimos,Prince Royce,Prince Royce,15,8,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,8,18,Stand By Me,Prince Royce,Prince Royce,13,8,1,0.009045,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,8,19,Rabiosa,Shakira,Pitbull,14,8,0,0.003307,Spanish Pop,Spanish Pop,0,1.0
2013,6,8,19,Rabiosa,Shakira,El Cata,14,8,0,0.003307,Spanish Pop,Spanish Pop,0,1.0
2013,6,8,20,Promise,Romeo Santos,Usher,5,8,1,0.004545,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,8,21,Me Prefieres A Mi,Arcangel,Arcangel,18,7,1,0.002604,Reggaeton,Reggaeton,1,1.0
2013,6,8,22,Gasolina,Daddy Yankee,Daddy Yankee,22,3,0,0.002381,Reggaeton,Reggaeton,1,1.0
2013,6,8,23,La Pregunta,J Alvarez,J Alvarez,23,2,1,0.004881,Reggaeton,Reggaeton,1,1.0
2013,6,8,24,"Bon, Bon",Pitbull,Pitbull,21,4,0,0.003061,English pop,English pop,1,1.0
2013,6,8,25,Como La Flor,Selena,Selena,11,7,0,0.002845,Cumbia/Bachata,Cumbia/Bachata,0,0.0
2013,6,15,1,Danza Kuduro,Don Omar,Lucenzo,1,9,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,6,15,2,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,9,1,0.005981,Spanish Pop,Spanish Pop,0,1.0
2013,6,15,3,Hips Don't Lie,Shakira,Wyclef Jean,1,9,1,0.008508,Spanish Pop,Spanish Pop,0,1.0
2013,6,15,4,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,9,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2013,6,15,5,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,9,1,0.005487,Regional Mexicana,Regional Mexicana,1,1.0
2013,6,15,6,Loba,Shakira,Shakira,5,9,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2013,6,15,7,Damaso,Gerardo Ortiz,Gerardo Ortiz,7,8,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,6,15,8,Vivir Mi Vida,Marc Anthony,Marc Anthony,7,5,1,0.002506,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,15,9,Incondicional,Prince Royce,Prince Royce,9,9,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,15,10,"Suerte [Whenever, Wherever]",Shakira,Shakira,8,9,0,0.003563,Spanish Pop,Spanish Pop,0,0.0
2013,6,15,11,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,9,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,6,15,11,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,9,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,6,15,12,Junto Al Amanecer,J Alvarez,J Alvarez,12,7,0,0.022807,Reggaeton,Reggaeton,1,1.0
2013,6,15,13,Loca,Shakira,El Cata,5,9,1,0.024082,Spanish Pop,Spanish Pop,0,1.0
2013,6,15,14,Debate de 4,Romeo Santos,"Anthony ""El Mayimbe"" Santos",14,8,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,15,14,Debate de 4,Romeo Santos,Luis Varges,14,8,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,15,14,Debate de 4,Romeo Santos,Raulin Rodriguez,14,8,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,15,15,El Amor Que Perdimos,Prince Royce,Prince Royce,15,9,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,15,16,More,Zion,Ken-Y,16,6,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,6,15,16,More,Zion,Jory,16,6,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,6,15,17,Por Un Segundo,Aventura,Aventura,17,1,1,0.004524,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,15,18,Stand By Me,Prince Royce,Prince Royce,13,9,1,0.009045,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,15,19,Rabiosa,Shakira,Pitbull,14,9,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,6,15,19,Rabiosa,Shakira,El Cata,14,9,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,6,15,20,Me Prefieres A Mi,Arcangel,Arcangel,18,8,1,0.002604,Reggaeton,Reggaeton,1,1.0
2013,6,15,21,Gasolina,Daddy Yankee,Daddy Yankee,21,4,0,0.002381,Reggaeton,Reggaeton,1,1.0
2013,6,15,22,Promise,Romeo Santos,Usher,5,9,1,0.004545,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,15,23,"Bon, Bon",Pitbull,Pitbull,21,5,0,0.003061,English pop,English pop,1,1.0
2013,6,15,24,La Pregunta,J Alvarez,J Alvarez,23,3,1,0.004881,Reggaeton,Reggaeton,1,1.0
2013,6,15,25,Como La Flor,Selena,Selena,11,8,0,0.002845,Cumbia/Bachata,Cumbia/Bachata,0,0.0
2013,6,22,1,Danza Kuduro,Don Omar,Lucenzo,1,10,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,6,22,2,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,10,1,0.002381,Spanish Pop,Spanish Pop,0,1.0
2013,6,22,3,Hips Don't Lie,Shakira,Wyclef Jean,1,10,1,0.002381,Spanish Pop,Spanish Pop,0,1.0
2013,6,22,4,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,10,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2013,6,22,5,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,10,1,0.005487,Regional Mexicana,Regional Mexicana,1,1.0
2013,6,22,6,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,9,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,6,22,7,Loba,Shakira,Shakira,5,10,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2013,6,22,8,Vivir Mi Vida,Marc Anthony,Marc Anthony,7,6,1,0.02254,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,22,9,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,10,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,6,22,9,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,10,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,6,22,10,Incondicional,Prince Royce,Prince Royce,9,10,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,22,11,Junto Al Amanecer,J Alvarez,J Alvarez,11,8,0,0.022807,Reggaeton,Reggaeton,1,1.0
2013,6,22,12,"Suerte [Whenever, Wherever]",Shakira,Shakira,8,10,0,0.003563,Spanish Pop,Spanish Pop,0,0.0
2013,6,22,13,Loca,Shakira,El Cata,5,10,1,0.024082,Spanish Pop,Spanish Pop,0,1.0
2013,6,22,14,Vamos A La Playa,Loona,Loona,14,1,0,0.004233,K-pop,K-pop,0,0.0
2013,6,22,15,Debate de 4,Romeo Santos,Raulin Rodriguez,14,9,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,22,15,Debate de 4,Romeo Santos,"Anthony ""El Mayimbe"" Santos",14,9,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,22,15,Debate de 4,Romeo Santos,Luis Varges,14,9,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,22,16,El Amor Que Perdimos,Prince Royce,Prince Royce,15,10,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,22,17,Rabiosa,Shakira,Pitbull,14,10,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,6,22,17,Rabiosa,Shakira,El Cata,14,10,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,6,22,18,Stand By Me,Prince Royce,Prince Royce,13,10,1,0.009045,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,22,19,Promise,Romeo Santos,Usher,5,10,1,0.010996,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,22,20,Mi Nina Traviesa,Luis Coronel,Luis Coronel,20,1,0,0.012153,Regional Mexicana,Regional Mexicana,1,1.0
2013,6,22,21,More,Zion,Jory,16,7,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,6,22,21,More,Zion,Ken-Y,16,7,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,6,22,22,Por Un Segundo,Aventura,Aventura,17,2,1,0.004524,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,22,23,La Pregunta,J Alvarez,J Alvarez,23,4,1,0.004881,Reggaeton,Reggaeton,1,1.0
2013,6,22,24,"Bon, Bon",Pitbull,Pitbull,21,6,0,0.003061,English pop,English pop,1,1.0
2013,6,22,25,El Amante,Daddy Yankee,J. Alvarez,25,1,1,0.043622,Reggaeton,Reggaeton,1,1.0
2013,6,29,1,Danza Kuduro,Don Omar,Lucenzo,1,11,1,0.003044,Reggaeton,Reggaeton,1,1.0
2013,6,29,2,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,11,1,0.002381,Spanish Pop,Spanish Pop,0,1.0
2013,6,29,3,Hips Don't Lie,Shakira,Wyclef Jean,1,11,1,0.002381,Spanish Pop,Spanish Pop,0,1.0
2013,6,29,4,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,11,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2013,6,29,5,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,11,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,6,29,6,Loba,Shakira,Shakira,5,11,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2013,6,29,7,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,10,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,6,29,8,Vivir Mi Vida,Marc Anthony,Marc Anthony,7,7,1,0.002381,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,29,9,Incondicional,Prince Royce,Prince Royce,9,11,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,29,10,Debate de 4,Romeo Santos,Raulin Rodriguez,10,10,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,29,10,Debate de 4,Romeo Santos,"Anthony ""El Mayimbe"" Santos",10,10,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,29,10,Debate de 4,Romeo Santos,Luis Varges,10,10,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,29,11,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,11,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,6,29,11,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,11,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,6,29,12,Me Prefieres A Mi,Arcangel,Arcangel,12,9,1,0.002604,Reggaeton,Reggaeton,1,1.0
2013,6,29,13,Vamos A La Playa,Loona,Loona,13,2,0,0.004233,K-pop,K-pop,0,0.0
2013,6,29,14,More,Zion,Ken-Y,14,8,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,6,29,14,More,Zion,Jory,14,8,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,6,29,15,Loca,Shakira,El Cata,5,11,1,0.024082,Spanish Pop,Spanish Pop,0,1.0
2013,6,29,16,"Suerte [Whenever, Wherever]",Shakira,Shakira,8,11,0,0.003563,Spanish Pop,Spanish Pop,0,0.0
2013,6,29,17,El Amor Que Perdimos,Prince Royce,Prince Royce,15,11,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,29,18,Stand By Me,Prince Royce,Prince Royce,13,11,1,0.002976,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,29,19,La Pregunta,J Alvarez,J Alvarez,19,5,1,0.004881,Reggaeton,Reggaeton,1,1.0
2013,6,29,20,Junto Al Amanecer,J Alvarez,J Alvarez,11,9,0,0.022807,Reggaeton,Reggaeton,1,1.0
2013,6,29,21,Rabiosa,Shakira,Pitbull,14,11,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,6,29,21,Rabiosa,Shakira,El Cata,14,11,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,6,29,22,Gasolina,Daddy Yankee,Daddy Yankee,21,5,0,0.002381,Reggaeton,Reggaeton,1,1.0
2013,6,29,23,Como La Flor,Selena,Selena,11,9,0,0.002845,Cumbia/Bachata,Cumbia/Bachata,0,0.0
2013,6,29,24,Por Un Segundo,Aventura,Aventura,17,3,1,0.002381,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,6,29,25,El Amante,Daddy Yankee,J. Alvarez,25,2,1,0.043622,Reggaeton,Reggaeton,1,1.0
2013,7,6,1,Danza Kuduro,Don Omar,Lucenzo,1,12,1,0.003044,Reggaeton,Reggaeton,1,1.0
2013,7,6,2,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,12,1,0.005407,Spanish Pop,Spanish Pop,0,1.0
2013,7,6,3,Hips Don't Lie,Shakira,Wyclef Jean,1,12,1,0.008508,Spanish Pop,Spanish Pop,0,1.0
2013,7,6,4,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,12,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2013,7,6,5,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,12,1,0.005487,Regional Mexicana,Regional Mexicana,1,1.0
2013,7,6,6,Loba,Shakira,Shakira,5,12,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2013,7,6,7,Vivir Mi Vida,Marc Anthony,Marc Anthony,7,8,1,0.00303,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,6,8,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,11,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,7,6,9,Me Prefieres A Mi,Arcangel,Arcangel,9,10,1,0.002604,Reggaeton,Reggaeton,1,1.0
2013,7,6,10,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,12,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,7,6,10,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,12,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,7,6,11,La Noche de Los 2,Daddy Yankee,Natalia Jimenez,11,1,0,0.004881,Reggaeton,Reggaeton,1,0.0
2013,7,6,12,Junto Al Amanecer,J Alvarez,J Alvarez,11,10,0,0.022807,Reggaeton,Reggaeton,1,1.0
2013,7,6,13,Incondicional,Prince Royce,Prince Royce,9,12,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,6,14,"Suerte [Whenever, Wherever]",Shakira,Shakira,8,12,0,0.003563,Spanish Pop,Spanish Pop,0,0.0
2013,7,6,15,Loca,Shakira,El Cata,5,12,1,0.024082,Spanish Pop,Spanish Pop,0,1.0
2013,7,6,16,La Pregunta,J Alvarez,J Alvarez,16,6,1,0.004881,Reggaeton,Reggaeton,1,1.0
2013,7,6,17,El Amor Que Perdimos,Prince Royce,Prince Royce,15,12,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,6,18,Gasolina,Daddy Yankee,Daddy Yankee,18,6,0,0.002381,Reggaeton,Reggaeton,1,1.0
2013,7,6,19,Stand By Me,Prince Royce,Prince Royce,13,12,1,0.002976,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,6,20,Rabiosa,Shakira,El Cata,14,12,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,7,6,20,Rabiosa,Shakira,Pitbull,14,12,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,7,6,21,Por Un Segundo,Aventura,Aventura,17,4,1,0.002381,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,6,22,More,Zion,Jory,14,9,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,7,6,22,More,Zion,Ken-Y,14,9,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,7,6,23,Como La Flor,Selena,Selena,11,10,0,0.002845,Cumbia/Bachata,Cumbia/Bachata,0,0.0
2013,7,6,24,Debate de 4,Romeo Santos,"Anthony ""El Mayimbe"" Santos",10,11,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,6,24,Debate de 4,Romeo Santos,Raulin Rodriguez,10,11,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,6,24,Debate de 4,Romeo Santos,Luis Varges,10,11,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,6,25,"Bon, Bon",Pitbull,Pitbull,21,7,0,0.003061,English pop,English pop,1,1.0
2013,7,13,1,Danza Kuduro,Don Omar,Lucenzo,1,13,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,7,13,2,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,13,1,0.002381,Spanish Pop,Spanish Pop,0,1.0
2013,7,13,3,Hips Don't Lie,Shakira,Wyclef Jean,1,13,1,0.002753,Spanish Pop,Spanish Pop,0,1.0
2013,7,13,4,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,13,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2013,7,13,5,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,13,1,0.005487,Regional Mexicana,Regional Mexicana,1,1.0
2013,7,13,6,Vivir Mi Vida,Marc Anthony,Marc Anthony,6,9,1,0.003386,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,13,7,Loba,Shakira,Shakira,5,13,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2013,7,13,8,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,12,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,7,13,9,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,13,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,7,13,9,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,13,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,7,13,10,Me Prefieres A Mi,Arcangel,Arcangel,9,11,1,0.002604,Reggaeton,Reggaeton,1,1.0
2013,7,13,11,"Suerte [Whenever, Wherever]",Shakira,Shakira,8,13,0,0.003563,Spanish Pop,Spanish Pop,0,0.0
2013,7,13,12,Incondicional,Prince Royce,Prince Royce,9,13,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,13,13,Junto Al Amanecer,J Alvarez,J Alvarez,11,11,0,0.022807,Reggaeton,Reggaeton,1,1.0
2013,7,13,14,La Pregunta,J Alvarez,J Alvarez,14,7,1,0.004881,Reggaeton,Reggaeton,1,1.0
2013,7,13,15,Loca,Shakira,El Cata,5,13,1,0.024082,Spanish Pop,Spanish Pop,0,1.0
2013,7,13,16,El Amor Que Perdimos,Prince Royce,Prince Royce,15,13,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,13,17,More,Zion,Jory,14,10,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,7,13,17,More,Zion,Ken-Y,14,10,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,7,13,18,Rabiosa,Shakira,Pitbull,14,13,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,7,13,18,Rabiosa,Shakira,El Cata,14,13,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,7,13,19,La Noche de Los 2,Daddy Yankee,Natalia Jimenez,11,2,0,0.004881,Reggaeton,Reggaeton,1,0.0
2013,7,13,20,Stand By Me,Prince Royce,Prince Royce,13,13,1,0.002976,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,13,21,Por Un Segundo,Aventura,Aventura,17,5,1,0.002381,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,13,22,Debate de 4,Romeo Santos,Raulin Rodriguez,10,12,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,13,22,Debate de 4,Romeo Santos,Luis Varges,10,12,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,13,22,Debate de 4,Romeo Santos,"Anthony ""El Mayimbe"" Santos",10,12,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,13,23,Promise,Romeo Santos,Usher,5,11,1,0.002381,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,13,24,Creo En Ti,Reik,Reik,24,1,0,0.002794,,,1,1.0
2013,7,13,25,Amor Confuso,Gerardo Ortiz,Gerardo Ortiz,23,5,0,0.002698,Regional Mexicana,Regional Mexicana,1,1.0
2013,7,20,1,Danza Kuduro,Don Omar,Lucenzo,1,14,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,7,20,2,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,14,1,0.004953,Spanish Pop,Spanish Pop,0,1.0
2013,7,20,3,Hips Don't Lie,Shakira,Wyclef Jean,1,14,1,0.002753,Spanish Pop,Spanish Pop,0,1.0
2013,7,20,4,Vivir Mi Vida,Marc Anthony,Marc Anthony,4,10,1,0.002976,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,20,5,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,14,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,7,20,6,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,14,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2013,7,20,7,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,13,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,7,20,8,Loba,Shakira,Shakira,5,14,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2013,7,20,9,Me Prefieres A Mi,Arcangel,Arcangel,9,12,1,0.002604,Reggaeton,Reggaeton,1,1.0
2013,7,20,10,Corazon Sin Cara,Prince Royce,Prince Royce,10,4,1,0.002794,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,20,11,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,14,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,7,20,11,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,14,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,7,20,12,Incondicional,Prince Royce,Prince Royce,9,14,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,20,13,Junto Al Amanecer,J Alvarez,J Alvarez,11,12,0,0.022807,Reggaeton,Reggaeton,1,1.0
2013,7,20,14,Por Un Segundo,Aventura,Aventura,14,6,1,0.002381,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,20,15,Loca,Shakira,El Cata,5,14,1,0.024082,Spanish Pop,Spanish Pop,0,1.0
2013,7,20,16,La Pregunta,J Alvarez,J Alvarez,14,8,1,0.004881,Reggaeton,Reggaeton,1,1.0
2013,7,20,17,Gasolina,Daddy Yankee,Daddy Yankee,17,7,0,0.002381,Reggaeton,Reggaeton,1,1.0
2013,7,20,18,Rabiosa,Shakira,El Cata,14,14,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,7,20,18,Rabiosa,Shakira,Pitbull,14,14,0,0.003945,Spanish Pop,Spanish Pop,0,1.0
2013,7,20,19,Debate de 4,Romeo Santos,Raulin Rodriguez,10,13,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,20,19,Debate de 4,Romeo Santos,Luis Varges,10,13,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,20,19,Debate de 4,Romeo Santos,"Anthony ""El Mayimbe"" Santos",10,13,1,0.045813,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,20,20,"Suerte [Whenever, Wherever]",Shakira,Shakira,8,14,0,0.003563,Spanish Pop,Spanish Pop,0,0.0
2013,7,20,21,El Amor Que Perdimos,Prince Royce,Prince Royce,15,14,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,20,22,More,Zion,Jory,14,11,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,7,20,22,More,Zion,Ken-Y,14,11,0,0.003889,Reggaeton,Reggaeton,1,1.0
2013,7,20,23,Como La Flor,Selena,Selena,11,11,0,0.002845,Cumbia/Bachata,Cumbia/Bachata,0,0.0
2013,7,20,24,Stand By Me,Prince Royce,Prince Royce,13,14,1,0.002976,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,7,20,25,El Amante,Daddy Yankee,J. Alvarez,25,3,1,0.043622,Reggaeton,Reggaeton,1,1.0
2013,7,27,1,Danza Kuduro,Don Omar,Lucenzo,1,15,1,0.002381,Reggaeton,Reggaeton,1,1.0
